IO_RST_IBUF_inst	IOB_X0Y124	IOB18.INBUF_DCIEN	IBUF
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/reset_wtd_timer/counter_stg1_reg[4]	SLICE_X209Y15	SLICEL.BFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/reset_wtd_timer/counter_stg1_reg[5]	SLICE_X209Y15	SLICEL.CFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/reset_wtd_timer/counter_stg2_reg[0]	SLICE_X206Y12	SLICEL.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/reset_wtd_timer/counter_stg2_reg[10]	SLICE_X206Y14	SLICEL.CFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/reset_wtd_timer/counter_stg2_reg[11]	SLICE_X206Y14	SLICEL.DFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/reset_wtd_timer/counter_stg2_reg[1]	SLICE_X206Y12	SLICEL.BFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/reset_wtd_timer/counter_stg2_reg[2]	SLICE_X206Y12	SLICEL.CFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/reset_wtd_timer/counter_stg2_reg[3]	SLICE_X206Y12	SLICEL.DFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/reset_wtd_timer/counter_stg2_reg[4]	SLICE_X206Y13	SLICEL.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/reset_wtd_timer/counter_stg2_reg[5]	SLICE_X206Y13	SLICEL.BFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/reset_wtd_timer/counter_stg2_reg[6]	SLICE_X206Y13	SLICEL.CFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/reset_wtd_timer/counter_stg2_reg[7]	SLICE_X206Y13	SLICEL.DFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/reset_wtd_timer/counter_stg2_reg[8]	SLICE_X206Y14	SLICEL.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/reset_wtd_timer/counter_stg2_reg[9]	SLICE_X206Y14	SLICEL.BFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/reset_wtd_timer/counter_stg3_reg[0]	SLICE_X207Y14	SLICEL.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/reset_wtd_timer/counter_stg3_reg[10]	SLICE_X207Y16	SLICEL.CFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/reset_wtd_timer/counter_stg3_reg[11]	SLICE_X207Y16	SLICEL.DFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/reset_wtd_timer/counter_stg3_reg[1]	SLICE_X207Y14	SLICEL.BFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/reset_wtd_timer/counter_stg3_reg[2]	SLICE_X207Y14	SLICEL.CFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/reset_wtd_timer/counter_stg3_reg[3]	SLICE_X207Y14	SLICEL.DFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/reset_wtd_timer/counter_stg3_reg[4]	SLICE_X207Y15	SLICEL.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/reset_wtd_timer/counter_stg3_reg[5]	SLICE_X207Y15	SLICEL.BFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/reset_wtd_timer/counter_stg3_reg[6]	SLICE_X207Y15	SLICEL.CFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/reset_wtd_timer/counter_stg3_reg[7]	SLICE_X207Y15	SLICEL.DFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/reset_wtd_timer/counter_stg3_reg[8]	SLICE_X207Y16	SLICEL.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/reset_wtd_timer/counter_stg3_reg[9]	SLICE_X207Y16	SLICEL.BFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/reset_wtd_timer/reset_reg	SLICE_X211Y15	SLICEL.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst//i_	SLICE_X205Y33	SLICEL.D6LUT	LUT5
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/d16p2_wr_reg_reg	SLICE_X206Y30	SLICEL.A5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/d21p5_wr_reg2_reg	SLICE_X207Y33	SLICEL.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/d21p5_wr_reg_reg	SLICE_X208Y32	SLICEM.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/d2p2_wr_reg2_reg	SLICE_X208Y32	SLICEM.BFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/d2p2_wr_reg_reg	SLICE_X209Y28	SLICEL.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/even_reg	SLICE_X200Y27	SLICEM.AFF	FDSE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/initialize_counter_reg[0]	SLICE_X208Y30	SLICEM.CFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/initialize_counter_reg[1]	SLICE_X208Y30	SLICEM.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/initialize_counter_reg[2]	SLICE_X208Y30	SLICEM.A5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/initialize_counter_reg[3]	SLICE_X208Y30	SLICEM.BFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/initialize_counter_reg[4]	SLICE_X208Y30	SLICEM.B5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/initialize_ram_complete_pulse_reg	SLICE_X209Y30	SLICEL.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/initialize_ram_complete_reg	SLICE_X209Y30	SLICEL.BFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/initialize_ram_complete_reg_reg	SLICE_X209Y30	SLICEL.A5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/initialize_ram_complete_sync_reg1_reg	SLICE_X202Y26	SLICEM.A5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/initialize_ram_complete_sync_ris_edg_reg	SLICE_X202Y26	SLICEM.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/initialize_ram_reg	SLICE_X209Y30	SLICEL.CFF	FDSE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/insert_idle_reg	SLICE_X201Y29	SLICEL.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/insert_idle_reg_reg	SLICE_X203Y26	SLICEL.A5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/k28p5_wr_reg2_reg	SLICE_X206Y33	SLICEL.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/k28p5_wr_reg_reg	SLICE_X207Y28	SLICEL.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_addr_gray_reg[0]	SLICE_X200Y32	SLICEM.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_addr_gray_reg[1]	SLICE_X202Y32	SLICEM.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_addr_gray_reg[2]	SLICE_X202Y32	SLICEM.A5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_addr_gray_reg[3]	SLICE_X202Y33	SLICEM.BFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_addr_gray_reg[4]	SLICE_X202Y33	SLICEM.B5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_addr_plus1_reg[0]	SLICE_X200Y31	SLICEM.AFF	FDSE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_addr_plus1_reg[1]	SLICE_X200Y32	SLICEM.BFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_addr_plus1_reg[2]	SLICE_X200Y32	SLICEM.CFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_addr_plus1_reg[3]	SLICE_X201Y31	SLICEL.A5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_addr_plus1_reg[4]	SLICE_X202Y33	SLICEM.A5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_addr_plus1_reg[5]	SLICE_X202Y33	SLICEM.DFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_addr_plus2_reg[0]	SLICE_X201Y31	SLICEL.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_addr_plus2_reg[1]	SLICE_X201Y32	SLICEL.AFF	FDSE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_addr_plus2_reg[2]	SLICE_X201Y32	SLICEL.BFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_addr_plus2_reg[3]	SLICE_X202Y33	SLICEM.CFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_addr_plus2_reg[4]	SLICE_X202Y33	SLICEM.C5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_addr_plus2_reg[5]	SLICE_X202Y33	SLICEM.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_addr_reg[0]	SLICE_X201Y31	SLICEL.BFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_addr_reg[1]	SLICE_X201Y32	SLICEL.CFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_addr_reg[2]	SLICE_X201Y32	SLICEL.DFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_addr_reg[3]	SLICE_X201Y31	SLICEL.CFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_addr_reg[4]	SLICE_X203Y32	SLICEL.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_addr_reg[5]	SLICE_X203Y32	SLICEL.BFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_data_reg[0]	SLICE_X203Y29	SLICEL.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_data_reg[10]	SLICE_X203Y27	SLICEL.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_data_reg[11]	SLICE_X203Y28	SLICEL.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_data_reg[12]	SLICE_X200Y27	SLICEM.A5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_data_reg[13]	SLICE_X203Y27	SLICEL.BFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_data_reg[16]	SLICE_X203Y29	SLICEL.BFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_data_reg[17]	SLICE_X203Y29	SLICEL.CFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_data_reg[18]	SLICE_X203Y31	SLICEL.A5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_data_reg[19]	SLICE_X203Y31	SLICEL.B5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_data_reg[1]	SLICE_X203Y29	SLICEL.DFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_data_reg[20]	SLICE_X203Y31	SLICEL.CFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_data_reg[21]	SLICE_X203Y31	SLICEL.DFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_data_reg[22]	SLICE_X203Y30	SLICEL.A5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_data_reg[23]	SLICE_X203Y30	SLICEL.C5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_data_reg[25]	SLICE_X203Y27	SLICEL.CFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_data_reg[26]	SLICE_X203Y28	SLICEL.BFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_data_reg[27]	SLICE_X200Y30	SLICEM.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_data_reg[28]	SLICE_X203Y27	SLICEL.DFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_data_reg[2]	SLICE_X203Y30	SLICEL.D5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_data_reg[3]	SLICE_X203Y28	SLICEL.CFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_data_reg[4]	SLICE_X203Y29	SLICEL.A5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_data_reg[5]	SLICE_X203Y29	SLICEL.B5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_data_reg[6]	SLICE_X201Y28	SLICEL.DFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_data_reg[7]	SLICE_X201Y28	SLICEL.D5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_data_reg[9]	SLICE_X203Y27	SLICEL.A5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_data_reg_reg[0]	SLICE_X200Y29	SLICEM.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_data_reg_reg[10]	SLICE_X201Y27	SLICEL.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_data_reg_reg[11]	SLICE_X200Y28	SLICEM.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_data_reg_reg[12]	SLICE_X201Y27	SLICEL.BFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_data_reg_reg[13]	SLICE_X201Y27	SLICEL.CFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_data_reg_reg[16]	SLICE_X200Y28	SLICEM.BFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_data_reg_reg[17]	SLICE_X200Y29	SLICEM.BFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_data_reg_reg[18]	SLICE_X200Y29	SLICEM.CFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_data_reg_reg[19]	SLICE_X201Y30	SLICEL.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_data_reg_reg[1]	SLICE_X201Y27	SLICEL.DFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_data_reg_reg[20]	SLICE_X201Y30	SLICEL.BFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_data_reg_reg[21]	SLICE_X201Y30	SLICEL.CFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_data_reg_reg[22]	SLICE_X201Y30	SLICEL.DFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_data_reg_reg[23]	SLICE_X200Y28	SLICEM.CFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_data_reg_reg[25]	SLICE_X201Y27	SLICEL.A5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_data_reg_reg[26]	SLICE_X200Y28	SLICEM.DFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_data_reg_reg[27]	SLICE_X201Y30	SLICEL.A5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_data_reg_reg[28]	SLICE_X201Y27	SLICEL.B5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_data_reg_reg[2]	SLICE_X201Y30	SLICEL.B5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_data_reg_reg[3]	SLICE_X200Y28	SLICEM.A5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_data_reg_reg[4]	SLICE_X200Y28	SLICEM.B5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_data_reg_reg[5]	SLICE_X200Y28	SLICEM.C5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_data_reg_reg[6]	SLICE_X200Y28	SLICEM.D5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_data_reg_reg[7]	SLICE_X201Y27	SLICEL.C5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_data_reg_reg[9]	SLICE_X201Y27	SLICEL.D5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_enable_reg	SLICE_X201Y29	SLICEL.BFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_occupancy0_carry	SLICE_X203Y30	SLICEL.CARRY4	CARRY4
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_occupancy0_carry__0	SLICE_X203Y31	SLICEL.CARRY4	CARRY4
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_occupancy0_carry__0_i_1	SLICE_X203Y31	SLICEL.A5LUT	LUT2
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_occupancy0_carry_i_1	SLICE_X203Y30	SLICEL.D5LUT	LUT3
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_occupancy0_carry_i_2	SLICE_X203Y30	SLICEL.C5LUT	LUT4
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_occupancy0_carry_i_3	SLICE_X203Y29	SLICEL.D6LUT	LUT5
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_occupancy0_carry_i_4	SLICE_X203Y29	SLICEL.C6LUT	LUT6
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_occupancy_reg[0]	SLICE_X203Y30	SLICEL.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_occupancy_reg[1]	SLICE_X203Y30	SLICEL.BFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_occupancy_reg[2]	SLICE_X203Y30	SLICEL.CFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_occupancy_reg[3]	SLICE_X203Y30	SLICEL.DFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_occupancy_reg[4]	SLICE_X203Y31	SLICEL.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/rd_occupancy_reg[5]	SLICE_X203Y31	SLICEL.BFF	FDSE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/reclock_rd_addrgray[0].sync_rd_addrgray/data_sync_reg1	SLICE_X201Y33	SLICEL.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/reclock_rd_addrgray[0].sync_rd_addrgray/data_sync_reg2	SLICE_X201Y33	SLICEL.A5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/reclock_rd_addrgray[0].sync_rd_addrgray/data_sync_reg3	SLICE_X201Y33	SLICEL.B5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/reclock_rd_addrgray[0].sync_rd_addrgray/data_sync_reg4	SLICE_X201Y33	SLICEL.BFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/reclock_rd_addrgray[0].sync_rd_addrgray/data_sync_reg5	SLICE_X201Y33	SLICEL.C5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/reclock_rd_addrgray[0].sync_rd_addrgray/data_sync_reg6	SLICE_X201Y33	SLICEL.CFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/transceiver_inst/rx_elastic_buffer_inst/reclock_rd_addrgray[1].sync_rd_addrgray/data_sync_reg1	SLICE_X205Y31	SLICEL.AFF	FDRE
